Zeit;Kanal A
-0,94999966;2,04724400
-0,94499966;2,79220000
-0,93999966;3,72293300
-0,93499966;3,16437000
-0,92999966;3,35014700
-0,92499966;2,79220000
-0,91999966;3,53654000
-0,91499966;3,35014700
-0,90999966;3,72293300
-0,90499966;2,79220000
-0,89999966;2,79220000
-0,89499966;2,79220000
-0,88999966;2,41941400
-0,88499966;2,60580700
-0,87999966;1,86146600
-0,87499966;1,86146600
-0,86999966;1,86146600
-0,86499966;1,30290300
-0,85999966;1,11651100
-0,85499966;0,74434050
-0,84999966;1,30290300
-0,84499966;1,48868100
-0,83999966;0,93073320
-0,83499966;1,11651100
-0,82999966;1,11651100
-0,82499966;1,11651100
-0,81999966;1,67507400
-0,81499966;2,23363700
-0,80999966;2,04724400
-0,80499966;2,04724400
-0,79999966;2,23363700
-0,79499966;1,48868100
-0,78999966;1,86146600
-0,78499966;1,86146600
-0,77999966;2,79220000
-0,77499966;1,86146600
-0,76999966;1,86146600
-0,76499966;1,86146600
-0,75999966;1,30290300
-0,75499966;0,74434050
-0,74999966;0,00000000
-0,74499966;0,00000000
-0,73999966;-0,74434050
-0,73499966;-0,93073320
-0,72999967;-1,67507400
-0,72499967;-2,23363700
-0,71999967;-1,67507400
-0,71499967;-0,93073320
-0,70999967;-1,30290300
-0,70499967;-0,37217020
-0,69999967;0,18577760
-0,69499967;0,00000000
-0,68999967;1,11651100
-0,68499967;1,67507400
-0,67999967;1,86146600
-0,67499967;2,23363700
-0,66999967;2,04724400
-0,66499967;2,79220000
-0,65999967;0,93073320
-0,65499967;0,55794780
-0,64999967;0,00000000
-0,64499967;0,00000000
-0,63999967;-0,93073320
-0,63499967;-1,67507400
-0,62999967;-1,67507400
-0,62499967;-2,79220000
-0,61999967;-2,97797700
-0,61499967;-2,97797700
-0,60999967;-2,97797700
-0,60499967;-3,16437000
-0,59999967;-2,97797700
-0,59499967;-1,67507400
-0,58999967;-1,67507400
-0,58499967;-0,93073320
-0,57999967;-0,93073320
-0,57499967;-0,37217020
-0,56999967;0,18577760
-0,56499967;0,18577760
-0,55999967;0,18577760
-0,55499967;0,37217020
-0,54999967;-0,18577760
-0,54499967;-0,18577760
-0,53999967;-0,74434050
-0,53499967;-0,37217020
-0,52999967;-2,04724400
-0,52499967;-2,79220000
-0,51999967;-3,53654000
-0,51499967;-3,72293300
-0,50999967;-4,46727300
-0,50499967;-5,02583600
-0,49999967;-5,02583600
-0,49499967;-4,83944400
-0,48999967;-5,58439900
-0,48499967;-4,65366600
-0,47999967;-4,09510300
-0,47499967;-3,16437000
-0,46999967;-2,97797700
-0,46499967;-2,97797700
-0,45999967;-2,04724400
-0,45499967;-2,23363700
-0,44999967;-0,74434050
-0,44499967;-1,30290300
-0,43999967;-1,11651100
-0,43499967;-1,11651100
-0,42999967;-1,48868100
-0,42499967;-2,23363700
-0,41999967;-2,04724400
-0,41499967;-2,04724400
-0,40999967;-2,23363700
-0,40499967;-3,90871000
-0,39999967;-3,16437000
-0,39499967;-2,41941400
-0,38999967;-3,72293300
-0,38499967;-3,16437000
-0,37999967;-3,72293300
-0,37499967;-2,60580700
-0,36999967;-2,79220000
-0,36499967;-2,04724400
-0,35999967;-1,67507400
-0,35499967;-1,86146600
-0,34999967;-1,11651100
-0,34499967;-1,30290300
-0,33999967;-1,11651100
-0,33499968;-0,93073320
-0,32999968;-1,48868100
-0,32499968;-1,30290300
-0,31999968;-1,67507400
-0,31499968;-1,86146600
-0,30999968;-2,79220000
-0,30499968;-2,23363700
-0,29999968;-3,16437000
-0,29499968;-2,97797700
-0,28999968;-2,79220000
-0,28499968;-2,97797700
-0,27999968;-3,35014700
-0,27499968;-3,16437000
-0,26999968;-2,60580700
-0,26499968;-2,97797700
-0,25999968;-2,60580700
-0,25499968;-2,41941400
-0,24999968;-2,04724400
-0,24499968;-1,86146600
-0,23999968;-1,48868100
-0,23499968;-1,30290300
-0,22999968;-0,74434050
-0,22499968;-0,93073320
-0,21999968;-0,93073320
-0,21499968;-0,37217020
-0,20999968;-0,55794780
-0,20499968;-0,93073320
-0,19999968;-0,37217020
-0,19499968;-1,48868100
-0,18999968;-1,11651100
-0,18499968;-1,67507400
-0,17999968;-2,79220000
-0,17499968;-2,41941400
-0,16999968;-1,86146600
-0,16499968;-1,67507400
-0,15999968;-1,30290300
-0,15499968;-2,04724400
-0,14999968;-0,74434050
-0,14499968;-0,74434050
-0,13999968;-0,55794780
-0,13499968;0,00000000
-0,12999968;0,18577760
-0,12499968;1,11651100
-0,11999968;0,55794780
-0,11499968;1,11651100
-0,10999968;1,48868100
-0,10499968;1,11651100
-0,09999968;1,30290300
-0,09499968;0,93073320
-0,08999968;0,93073320
-0,08499968;0,74434050
-0,07999968;0,55794780
-0,07499968;0,93073320
-0,06999968;0,18577760
-0,06499968;0,55794780
-0,05999968;0,00000000
-0,05499968;0,18577760
-0,04999968;-0,18577760
-0,04499968;0,18577760
-0,03999968;0,18577760
-0,03499968;0,37217020
-0,02999968;0,93073320
-0,02499968;0,74434050
-0,01999968;1,30290300
-0,01499968;1,48868100
-0,00999968;2,04724400
-0,00499968;2,41941400
0,00000032;2,60580700
0,00500032;2,23363700
0,01000032;3,53654000
0,01500032;2,79220000
0,02000032;3,16437000
0,02500032;3,72293300
0,03000032;3,16437000
0,03500032;3,35014700
0,04000032;2,97797700
0,04500032;3,16437000
0,05000032;2,60580700
0,05500032;2,60580700
0,06000031;2,41941400
0,06500031;2,41941400
0,07000031;1,48868100
0,07500031;2,04724400
0,08000031;1,48868100
0,08500031;2,41941400
0,09000031;1,67507400
0,09500031;1,86146600
0,10000031;1,86146600
0,10500031;1,86146600
0,11000031;2,23363700
0,11500031;2,60580700
0,12000031;2,79220000
0,12500031;2,60580700
0,13000031;2,79220000
0,13500031;2,97797700
0,14000031;3,35014700
0,14500031;3,53654000
0,15000031;2,97797700
0,15500031;2,97797700
0,16000031;2,97797700
0,16500031;2,41941400
0,17000031;2,23363700
0,17500031;2,79220000
0,18000031;1,86146600
0,18500031;1,86146600
0,19000031;1,48868100
0,19500031;1,11651100
0,20000031;0,18577760
0,20500031;0,93073320
0,21000031;0,55794780
0,21500031;1,48868100
0,22000031;1,48868100
0,22500031;1,11651100
0,23000031;1,30290300
0,23500031;0,74434050
0,24000031;2,04724400
0,24500031;1,30290300
0,25000031;1,86146600
0,25500031;1,86146600
0,26000031;2,60580700
0,26500031;2,60580700
0,27000031;2,23363700
0,27500031;1,67507400
0,28000031;2,41941400
0,28500031;2,23363700
0,29000031;1,48868100
0,29500031;1,48868100
0,30000031;1,11651100
0,30500031;0,37217020
0,31000031;-0,55794780
0,31500031;-0,37217020
0,32000031;-0,55794780
0,32500031;-1,30290300
0,33000031;-1,30290300
0,33500031;-1,48868100
0,34000031;-1,67507400
0,34500031;-1,67507400
0,35000031;-0,74434050
0,35500031;-0,74434050
0,36000031;0,18577760
0,36500031;0,37217020
0,37000031;0,93073320
0,37500031;1,86146600
0,38000031;1,48868100
0,38500031;2,41941400
0,39000031;2,41941400
0,39500031;2,04724400
0,40000031;2,04724400
0,40500031;0,74434050
0,41000031;0,55794780
0,41500031;0,00000000
0,42000031;-0,37217020
0,42500031;0,00000000
0,43000031;-1,86146600
0,43500031;-1,67507400
0,44000031;-2,60580700
0,44500031;-2,60580700
0,45000031;-2,23363700
0,45500031;-2,97797700
0,46000030;-2,79220000
0,46500030;-2,23363700
0,47000030;-1,30290300
0,47500030;-1,48868100
0,48000030;-0,93073320
0,48500030;-0,74434050
0,49000030;-0,18577760
0,49500030;0,55794780
0,50000030;0,37217020
0,50500030;0,18577760
0,51000030;0,74434050
0,51500030;0,00000000
0,52000030;-0,74434050
0,52500030;-0,74434050
0,53000030;-1,67507400
0,53500030;-2,41941400
0,54000030;-3,72293300
0,54500030;-3,72293300
0,55000030;-4,09510300
0,55500030;-4,83944400
0,56000030;-4,65366600
0,56500030;-5,02583600
0,57000030;-5,21222900
0,57500030;-4,46727300
0,58000030;-4,09510300
0,58500030;-2,04724400
0,59000030;-3,35014700
0,59500030;-2,60580700
0,60000030;-2,60580700
0,60500030;-1,67507400
0,61000030;-1,86146600
0,61500030;-1,30290300
0,62000030;-0,74434050
0,62500030;-1,48868100
0,63000030;-1,11651100
0,63500030;-1,11651100
0,64000030;-1,11651100
0,64500030;-2,41941400
0,65000030;-1,86146600
0,65500030;-2,79220000
0,66000030;-2,97797700
0,66500030;-3,16437000
0,67000030;-3,35014700
0,67500030;-3,16437000
0,68000030;-2,97797700
0,68500030;-0,37217020
0,69000030;-2,79220000
0,69500030;-2,60580700
0,70000030;-2,23363700
0,70500030;-2,04724400
0,71000030;-2,04724400
0,71500030;-1,30290300
0,72000030;-1,30290300
0,72500030;-1,67507400
0,73000030;-2,04724400
0,73500030;-1,67507400
0,74000030;-1,86146600
0,74500030;-1,30290300
0,75000030;-2,60580700
0,75500030;-1,67507400
0,76000030;-2,41941400
0,76500030;-2,60580700
0,77000030;-2,97797700
0,77500030;-2,79220000
0,78000030;-3,53654000
0,78500030;-2,79220000
0,79000030;-3,16437000
0,79500030;-4,65366600
0,80000030;-3,16437000
0,80500030;-2,60580700
0,81000030;-3,16437000
0,81500030;-1,67507400
0,82000030;-1,86146600
0,82500030;-1,30290300
0,83000030;-1,48868100
0,83500030;-0,37217020
0,84000030;-0,37217020
0,84500030;-1,11651100
0,85000030;-1,11651100
0,85500029;0,00000000
0,86000029;-1,86146600
0,86500029;-0,93073320
0,87000029;-1,11651100
0,87500029;-1,30290300
0,88000029;-1,11651100
0,88500029;-1,30290300
0,89000029;-1,30290300
0,89500029;-1,48868100
0,90000029;-1,30290300
0,90500029;-0,74434050
0,91000029;-0,37217020
0,91500029;-0,55794780
0,92000029;-0,55794780
0,92500029;0,00000000
0,93000029;0,00000000
0,93500029;0,93073320
0,94000029;0,74434050
0,94500029;0,93073320
0,95000029;1,11651100
0,95500029;1,11651100
0,96000029;0,74434050
0,96500029;1,48868100
0,97000029;1,48868100
0,97500029;1,11651100
0,98000029;0,74434050
0,98500029;1,11651100
0,99000029;0,55794780
0,99500029;0,55794780
1,00000029;0,18577760
1,00500029;0,55794780
1,01000029;-0,55794780
1,01500029;0,00000000
1,02000029;0,00000000
1,02500029;0,18577760
1,03000029;0,55794780
1,03500029;0,18577760
1,04000029;0,37217020
1,04500029;1,48868100
1,05000029;1,86146600
1,05500029;2,41941400
1,06000029;1,86146600
1,06500029;3,35014700
1,07000029;3,35014700
1,07500029;2,79220000
1,08000029;3,35014700
1,08500029;3,16437000
1,09000029;2,97797700
1,09500029;3,16437000
1,10000029;3,72293300
1,10500029;3,16437000
1,11000029;2,41941400
1,11500029;3,16437000
1,12000029;2,41941400
1,12500029;2,60580700
1,13000029;2,23363700
1,13500029;1,86146600
1,14000029;1,86146600
1,14500029;1,11651100
1,15000029;1,30290300
1,15500029;1,86146600
1,16000029;2,23363700
1,16500029;4,28149600
1,17000029;2,41941400
1,17500029;2,41941400
1,18000029;2,60580700
1,18500029;2,97797700
1,19000029;3,35014700
1,19500029;2,97797700
1,20000029;3,35014700
1,20500029;4,28149600
1,21000029;2,97797700
1,21500029;2,79220000
1,22000029;3,72293300
1,22500029;2,79220000
1,23000029;1,86146600
1,23500029;1,48868100
1,24000029;1,48868100
1,24500029;2,04724400
1,25000028;1,30290300
1,25500028;1,11651100
1,26000028;1,11651100
1,26500028;0,93073320
1,27000028;1,11651100
1,27500028;0,93073320
1,28000028;1,11651100
1,28500028;1,11651100
1,29000028;0,93073320
1,29500028;1,30290300
1,30000028;1,86146600
1,30500028;1,86146600
1,31000028;2,04724400
1,31500028;1,86146600
1,32000028;1,86146600
1,32500028;2,60580700
1,33000028;2,23363700
1,33500028;1,86146600
1,34000028;1,86146600
1,34500028;1,86146600
1,35000028;1,48868100
1,35500028;1,67507400
1,36000028;0,93073320
1,36500028;0,55794780
1,37000028;0,18577760
1,37500028;0,18577760
1,38000028;-0,74434050
1,38500028;-0,55794780
1,39000028;-1,48868100
1,39500028;-1,67507400
1,40000028;-1,48868100
1,40500028;-0,93073320
1,41000028;-0,55794780
1,41500028;-0,37217020
1,42000028;-1,48868100
1,42500028;-0,18577760
1,43000028;0,74434050
1,43500028;0,74434050
1,44000028;1,86146600
1,44500028;2,60580700
1,45000028;2,23363700
1,45500028;2,23363700
1,46000028;1,48868100
1,46500028;1,86146600
1,47000028;0,37217020
1,47500028;-0,18577760
1,48000028;-0,93073320
1,48500028;-1,30290300
1,49000028;-2,23363700
1,49500028;-2,23363700
1,50000028;-2,97797700
1,50500028;-2,60580700
1,51000028;-3,72293300
1,51500028;-3,16437000
1,52000028;-2,79220000
1,52500028;-2,79220000
1,53000028;-2,23363700
1,53500028;-2,23363700
1,54000028;-1,67507400
1,54500028;-0,55794780
1,55000028;0,00000000
1,55500028;-0,93073320
1,56000028;0,00000000
1,56500028;0,37217020
1,57000028;0,00000000
1,57500028;0,18577760
1,58000028;-0,74434050
1,58500028;-0,74434050
1,59000028;-1,11651100
1,59500028;-2,23363700
1,60000028;-2,79220000
1,60500028;-3,53654000
1,61000028;-4,28149600
1,61500028;-4,65366600
1,62000028;-5,21222900
1,62500028;-5,58439900
1,63000028;-5,02583600
1,63500028;-5,02583600
1,64000028;-4,83944400
1,64500027;-3,53654000
1,65000027;-4,09510300
1,65500027;-3,35014700
1,66000027;-2,79220000
1,66500027;-1,67507400
1,67000027;-2,41941400
1,67500027;-1,48868100
1,68000027;-1,30290300
1,68500027;-1,30290300
1,69000027;-0,93073320
1,69500027;-2,79220000
1,70000027;-1,67507400
1,70500027;-1,86146600
1,71000027;-2,23363700
1,71500027;-2,23363700
1,72000027;-2,23363700
1,72500027;-2,79220000
1,73000027;-3,16437000
1,73500027;-3,16437000
1,74000027;-3,16437000
1,74500027;-2,41941400
1,75000027;-2,23363700
1,75500027;-2,60580700
1,76000027;-2,04724400
1,76500027;-1,86146600
1,77000027;-1,48868100
1,77500027;-1,67507400
1,78000027;-1,48868100
1,78500027;-1,30290300
1,79000027;-1,48868100
1,79500027;-2,04724400
1,80000027;-1,67507400
1,80500027;-2,23363700
1,81000027;-2,60580700
1,81500027;-2,23363700
1,82000027;-1,86146600
1,82500027;-2,04724400
1,83000027;-2,04724400
1,83500027;-2,79220000
1,84000027;-3,35014700
1,84500027;-3,53654000
1,85000027;-3,72293300
1,85500027;-2,97797700
1,86000027;-3,35014700
1,86500027;-3,16437000
1,87000027;-2,79220000
1,87500027;-1,86146600
1,88000027;-1,86146600
1,88500027;-1,48868100
1,89000027;-0,74434050
1,89500027;-1,30290300
1,90000027;-0,74434050
1,90500027;-0,18577760
1,91000027;-0,37217020
1,91500027;-0,74434050
1,92000027;-0,37217020
1,92500027;-1,11651100
1,93000027;-0,37217020
1,93500027;-0,74434050
1,94000027;-1,30290300
1,94500027;-2,04724400
1,95000027;-1,67507400
1,95500027;-1,30290300
1,96000027;-2,04724400
1,96500027;-1,67507400
1,97000027;-1,48868100
1,97500027;-0,74434050
1,98000027;-0,74434050
1,98500027;0,55794780
1,99000027;0,00000000
1,99500027;0,37217020
2,00000027;0,55794780
2,00500027;0,93073320
2,01000027;1,30290300
2,01500027;1,67507400
2,02000027;1,86146600
2,02500027;2,04724400
2,03000027;1,48868100
2,03500027;4,65366600
2,04000026;1,11651100
2,04500026;1,48868100
2,05000026;0,18577760
2,05500026;0,55794780
2,06000026;0,37217020
2,06500026;0,37217020
2,07000026;-0,55794780
2,07500026;0,00000000
2,08000026;-0,37217020
2,08500026;0,00000000
2,09000026;0,00000000
2,09500026;0,37217020
2,10000026;1,11651100
2,10500026;0,93073320
2,11000026;1,30290300
2,11500026;1,86146600
2,12000026;2,04724400
2,12500026;2,23363700
2,13000026;2,79220000
2,13500026;2,79220000
2,14000026;2,97797700
2,14500026;2,97797700
2,15000026;2,97797700
2,15500026;2,97797700
2,16000026;3,35014700
2,16500026;3,35014700
2,17000026;3,16437000
2,17500026;2,79220000
2,18000026;1,86146600
2,18500026;2,04724400
2,19000026;2,60580700
2,19500026;2,04724400
2,20000026;1,86146600
2,20500026;1,86146600
2,21000026;2,60580700
2,21500026;2,04724400
2,22000026;0,55794780
2,22500026;2,04724400
2,23000026;2,41941400
2,23500026;2,97797700
2,24000026;2,60580700
2,24500026;2,60580700
2,25000026;2,41941400
2,25500026;1,48868100
2,26000026;2,79220000
2,26500026;2,97797700
2,27000026;2,79220000
2,27500026;3,35014700
2,28000026;2,79220000
2,28500026;2,60580700
2,29000026;3,35014700
2,29500026;2,79220000
2,30000026;2,23363700
2,30500026;2,04724400
2,31000026;1,48868100
2,31500026;1,11651100
2,32000026;1,11651100
2,32500026;0,55794780
2,33000026;0,93073320
2,33500026;1,11651100
2,34000026;0,55794780
2,34500026;1,48868100
2,35000026;1,11651100
2,35500026;1,67507400
2,36000026;1,86146600
2,36500026;1,11651100
2,37000026;1,30290300
2,37500026;2,04724400
2,38000026;2,04724400
2,38500026;2,04724400
2,39000026;2,04724400
2,39500026;2,41941400
2,40000026;1,86146600
2,40500026;1,86146600
2,41000026;2,04724400
2,41500026;1,67507400
2,42000026;2,41941400
2,42500026;1,86146600
2,43000026;0,55794780
2,43500025;0,74434050
2,44000025;-0,37217020
2,44500025;-0,55794780
2,45000025;-1,30290300
2,45500025;-1,48868100
2,46000025;-1,30290300
2,46500025;-0,55794780
2,47000025;-1,30290300
2,47500025;-0,93073320
2,48000025;0,00000000
2,48500025;0,18577760
2,49000025;0,55794780
2,49500025;0,93073320
2,50000025;1,11651100
2,50500025;1,86146600
2,51000025;2,04724400
2,51500025;1,86146600
2,52000025;1,86146600
2,52500025;1,86146600
2,53000025;0,93073320
2,53500025;0,37217020
2,54000025;-0,37217020
2,54500025;-0,55794780
2,55000025;-1,30290300
2,55500025;-1,67507400
2,56000025;-2,23363700
2,56500025;-2,97797700
2,57000025;-2,60580700
2,57500025;-3,16437000
2,58000025;-3,53654000
2,58500025;-2,97797700
2,59000025;-2,97797700
2,59500025;-2,04724400
2,60000025;-1,86146600
2,60500025;-1,30290300
2,61000025;-1,11651100
2,61500025;-0,37217020
2,62000025;-1,11651100
2,62500025;0,37217020
2,63000025;0,37217020
2,63500025;1,30290300
2,64000025;-0,37217020
2,64500025;0,00000000
2,65000025;-1,67507400
2,65500025;-1,67507400
2,66000025;-2,60580700
2,66500025;-3,53654000
2,67000025;-4,09510300
2,67500025;-4,83944400
2,68000025;-5,02583600
2,68500025;-5,21222900
2,69000025;-5,02583600
2,69500025;-4,46727300
2,70000025;-4,46727300
2,70500025;-4,28149600
2,71000025;-3,90871000
2,71500025;-2,97797700
2,72000025;-2,79220000
2,72500025;-2,41941400
2,73000025;-3,16437000
2,73500025;-1,30290300
2,74000025;-0,74434050
2,74500025;-1,11651100
2,75000025;-2,04724400
2,75500025;-1,67507400
2,76000025;-2,04724400
2,76500025;-2,23363700
2,77000025;-2,23363700
2,77500025;-2,97797700
2,78000025;-3,16437000
2,78500025;-3,16437000
2,79000025;-3,53654000
2,79500025;-3,72293300
2,80000025;-2,97797700
2,80500025;-2,79220000
2,81000025;-2,60580700
2,81500025;-2,97797700
2,82000025;-2,04724400
2,82500025;-2,04724400
2,83000025;-2,04724400
2,83500024;1,30290300
2,84000024;-1,86146600
2,84500024;-1,30290300
2,85000024;-1,30290300
2,85500024;-1,30290300
2,86000024;-1,30290300
2,86500024;-2,04724400
2,87000024;-1,67507400
2,87500024;-2,23363700
2,88000024;-2,23363700
2,88500024;-2,60580700
2,89000024;-2,97797700
2,89500024;-3,35014700
2,90000024;-2,97797700
2,90500024;-2,97797700
2,91000024;-3,72293300
2,91500024;-3,16437000
2,92000024;-2,97797700
2,92500024;-2,79220000
2,93000024;-2,60580700
2,93500024;-1,86146600
2,94000024;-2,04724400
2,94500024;-1,11651100
2,95000024;-1,67507400
2,95500024;-0,74434050
2,96000024;-0,18577760
2,96500024;-0,55794780
2,97000024;-0,37217020
2,97500024;-0,18577760
2,98000024;-0,37217020
2,98500024;-0,74434050
2,99000024;-0,93073320
2,99500024;-2,04724400
3,00000024;-1,11651100
3,00500024;-1,48868100
3,01000024;-1,86146600
3,01500024;-1,67507400
3,02000024;-2,23363700
3,02500024;-2,79220000
3,03000024;-4,28149600
3,03500024;-0,55794780
3,04000024;-1,11651100
3,04500024;-0,37217020
3,05000024;0,37217020
3,05500024;0,55794780
3,06000024;0,55794780
3,06500024;0,93073320
3,07000024;1,30290300
3,07500024;1,11651100
3,08000024;1,30290300
3,08500024;1,11651100
3,09000024;1,48868100
3,09500024;1,11651100
3,10000024;1,11651100
3,10500024;0,93073320
3,11000024;0,18577760
3,11500024;0,55794780
3,12000024;0,18577760
3,12500024;0,18577760
3,13000024;0,00000000
3,13500024;-0,37217020
3,14000024;0,00000000
3,14500024;0,37217020
3,15000024;0,37217020
3,15500024;0,93073320
3,16000024;0,93073320
3,16500024;0,93073320
3,17000024;1,11651100
3,17500024;1,30290300
3,18000024;1,86146600
3,18500024;2,04724400
3,19000024;2,97797700
3,19500024;2,97797700
3,20000024;2,97797700
3,20500024;3,16437000
3,21000024;3,53654000
3,21500024;3,35014700
3,22000024;3,72293300
3,22500024;2,97797700
3,23000023;2,97797700
3,23500023;2,79220000
3,24000023;2,60580700
3,24500023;2,79220000
3,25000023;2,60580700
3,25500023;2,41941400
3,26000023;1,86146600
3,26500023;2,23363700
3,27000023;1,48868100
3,27500023;2,04724400
3,28000023;2,04724400
3,28500023;2,04724400
3,29000023;1,86146600
3,29500023;1,86146600
3,30000023;2,79220000
3,30500023;2,79220000
3,31000023;2,79220000
3,31500023;2,79220000
3,32000023;2,60580700
3,32500023;3,35014700
3,33000023;2,97797700
3,33500023;3,53654000
3,34000023;2,79220000
3,34500023;3,35014700
3,35000023;2,41941400
3,35500023;2,04724400
3,36000023;2,04724400
3,36500023;1,48868100
3,37000023;1,48868100
3,37500023;0,93073320
3,38000023;1,48868100
3,38500023;0,55794780
3,39000023;0,55794780
3,39500023;0,93073320
3,40000023;0,93073320
3,40500023;1,11651100
3,41000023;1,11651100
3,41500023;1,30290300
3,42000023;-0,18577760
3,42500023;1,11651100
3,43000023;1,86146600
3,43500023;2,04724400
3,44000023;2,04724400
3,44500023;2,41941400
3,45000023;2,79220000
3,45500023;2,23363700
3,46000023;1,86146600
3,46500023;2,04724400
3,47000023;1,48868100
3,47500023;2,23363700
3,48000023;1,30290300
3,48500023;1,48868100
3,49000023;0,37217020
3,49500023;0,55794780
3,50000023;-0,74434050
3,50500023;-0,74434050
3,51000023;-1,11651100
3,51500023;-1,48868100
3,52000023;-1,86146600
3,52500023;-1,67507400
3,53000023;-0,93073320
3,53500023;-1,11651100
3,54000023;-1,11651100
3,54500023;-0,74434050
3,55000023;0,37217020
3,55500023;0,37217020
3,56000023;1,48868100
3,56500023;1,86146600
3,57000023;2,04724400
3,57500023;2,41941400
3,58000023;1,86146600
3,58500023;1,67507400
3,59000023;1,86146600
3,59500023;0,18577760
3,60000023;0,37217020
3,60500023;0,93073320
3,61000023;-1,11651100
3,61500023;-1,30290300
3,62000023;-3,53654000
3,62500022;-1,86146600
3,63000022;-3,16437000
3,63500022;-2,23363700
3,64000022;-3,72293300
3,64500022;-2,60580700
3,65000022;-2,41941400
3,65500022;-2,04724400
3,66000022;-1,67507400
3,66500022;-1,11651100
3,67000022;0,00000000
3,67500022;-0,37217020
3,68000022;0,00000000
3,68500022;0,18577760
3,69000022;1,11651100
3,69500022;0,37217020
3,70000022;0,93073320
3,70500022;0,00000000
3,71000022;-0,74434050
3,71500022;-1,86146600
3,72000022;-2,23363700
3,72500022;-2,60580700
3,73000022;-3,90871000
3,73500022;-4,09510300
3,74000022;-4,46727300
3,74500022;-4,83944400
3,75000022;-5,39800700
3,75500022;-5,02583600
3,76000022;-4,83944400
3,76500022;-4,28149600
3,77000022;-3,90871000
3,77500022;-2,97797700
3,78000022;-2,41941400
3,78500022;-2,23363700
3,79000022;-1,86146600
3,79500022;-1,11651100
3,80000022;-1,48868100
3,80500022;-1,11651100
3,81000022;-1,67507400
3,81500022;-1,48868100
3,82000022;-1,67507400
3,82500022;-1,48868100
3,83000022;-2,04724400
3,83500022;-2,41941400
3,84000022;-2,97797700
3,84500022;-2,60580700
3,85000022;-3,90871000
3,85500022;-2,97797700
3,86000022;-3,16437000
3,86500022;-2,60580700
3,87000022;-3,53654000
3,87500022;-2,97797700
3,88000022;-1,86146600
3,88500022;-2,04724400
3,89000022;-2,04724400
3,89500022;-2,04724400
3,90000022;-2,04724400
3,90500022;-1,86146600
3,91000022;-1,67507400
3,91500022;-2,04724400
3,92000022;-1,48868100
3,92500022;-1,48868100
3,93000022;-1,48868100
3,93500022;-2,04724400
3,94000022;-2,79220000
3,94500022;-2,23363700
3,95000022;-2,60580700
3,95500022;-2,97797700
3,96000022;-3,53654000
3,96500022;-2,97797700
3,97000022;-3,16437000
3,97500022;-2,97797700
3,98000022;-3,16437000
3,98500022;-3,16437000
3,99000022;-2,79220000
3,99500022;-2,23363700
4,00000022;-2,23363700
4,00500022;-1,30290300
4,01000022;-1,30290300
4,01500022;-0,93073320
4,02000021;-0,93073320
4,02500021;-2,60580700
4,03000021;-0,93073320
4,03500021;-0,37217020
4,04000021;-0,74434050
4,04500021;-0,18577760
4,05000021;-1,11651100
4,05500021;-1,30290300
4,06000021;-2,04724400
4,06500021;-1,67507400
4,07000021;-1,48868100
4,07500021;-1,30290300
4,08000021;-1,86146600
4,08500021;-1,86146600
4,09000021;-1,67507400
4,09500021;-1,30290300
4,10000021;-1,30290300
4,10500021;-1,11651100
4,11000021;-0,74434050
4,11500021;-0,37217020
4,12000021;0,00000000
4,12500021;0,55794780
4,13000021;0,55794780
4,13500021;0,93073320
4,14000021;1,30290300
4,14500021;1,48868100
4,15000021;1,86146600
4,15500021;1,48868100
4,16000021;1,30290300
4,16500021;1,86146600
4,17000021;0,93073320
4,17500021;0,55794780
4,18000021;0,37217020
4,18500021;0,18577760
4,19000021;0,37217020
4,19500021;0,00000000
4,20000021;0,55794780
4,20500021;1,30290300
4,21000021;0,18577760
4,21500021;0,37217020
4,22000021;0,74434050
4,22500021;0,55794780
4,23000021;1,67507400
4,23500021;1,48868100
4,24000021;2,04724400
4,24500021;2,23363700
4,25000021;2,04724400
4,25500021;3,35014700
4,26000021;3,35014700
4,26500021;3,72293300
4,27000021;2,97797700
4,27500021;3,35014700
4,28000021;3,16437000
4,28500021;3,35014700
4,29000021;3,16437000
4,29500021;2,79220000
4,30000021;3,16437000
4,30500021;2,79220000
4,31000021;2,97797700
4,31500021;1,67507400
4,32000021;2,23363700
4,32500021;2,04724400
4,33000021;1,86146600
4,33500021;1,48868100
4,34000021;2,04724400
4,34500021;1,48868100
4,35000021;1,67507400
4,35500021;2,04724400
4,36000021;2,41941400
4,36500021;2,41941400
4,37000021;3,35014700
4,37500021;4,65366600
4,38000021;2,97797700
4,38500021;2,97797700
4,39000021;2,97797700
4,39500021;3,35014700
4,40000021;2,97797700
4,40500021;2,97797700
4,41000021;2,97797700
4,41500020;2,41941400
4,42000020;2,60580700
4,42500020;2,23363700
4,43000020;1,86146600
4,43500020;2,04724400
4,44000020;1,67507400
4,44500020;4,46727300
4,45000020;1,11651100
4,45500020;0,93073320
4,46000020;0,93073320
4,46500020;0,93073320
4,47000020;1,30290300
4,47500020;1,67507400
4,48000020;2,41941400
4,48500020;1,11651100
4,49000020;2,04724400
4,49500020;2,04724400
4,50000020;2,04724400
4,50500020;2,04724400
4,51000020;2,41941400
4,51500020;2,04724400
4,52000020;2,04724400
4,52500020;1,67507400
4,53000020;1,86146600
4,53500020;1,48868100
4,54000020;2,23363700
4,54500020;1,48868100
4,55000020;0,93073320
4,55500020;0,74434050
4,56000020;0,00000000
4,56500020;-0,55794780
4,57000020;-0,74434050
